Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
11/11,If variable_3 becomes true then it must always be the case that in all previous moments variable_1 has remained less than or equal to variable_5. For instance in an autonomous aircraft control system this could mean that whenever variable_3 indicates an altitude hold command the system verifies that variable_1 which represents current altitude has never exceeded variable_5 the target altitude at any earlier point in time.,(variable_3 → H(variable_1 ≤ variable_5)),(variable_3 → H(variable_1 ≤ variable_5)),True
12/12,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been less than or equal to variable_5 at all previous times. For instance in an autonomous aircraft this could mean that if variable_3 indicates a landing sequence being initiated then the record of variable_2 representing the descent rate shall never show values exceeding variable_5 representing the maximum allowed rate during any moment before this event.,(variable_3 → H(variable_2 ≤ variable_5)),variable_3 → H(variable_2 ≤ variable_5),True
13/13,At all times in the operation of the system whenever variable_3 is true the value of variable_2 shall be greater than or equal to variable_5. This ensures that the automation controller never allows a situation where variable_3 is active while variable_2 falls below variable_5.,H( variable_3 → (variable_2 ≥ variable_5) ),H (variable_3 → (variable_2 ≥ variable_5)),True
14/14,If variable_3 becomes true then the system must ensure that variable_2 has always been less than or equal to variable_5 in all previous moments. For example when the autonomous drone reports variable_3 the flight controller must confirm that the altitude represented by variable_2 has never exceeded the safety limit defined by variable_5 throughout its entire prior operation.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
15/15,Whenever variable_3 becomes true the system shall ensure that variable_2 has always remained less than or equal to variable_5 at all times in the past. This means for instance that if a robot activates variable_3 to start a movement routine the recorded value of variable_2 must never have exceeded variable_5 during prior operation.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
16/16,If variable_3 becomes true then the system must ensure that variable_2 has always remained less than or equal to variable_5 up to that point in time. For example when an autonomous drone detects variable_3 as a condition for safe landing it should confirm that the altitude reading variable_2 has not exceeded the safety threshold variable_5 at any moment before this event.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
17/17,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 during all previous operation moments so that the automated vehicle controller maintains safe performance limits.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
18/18,From the moment when variable_1 becomes greater than variable_5 and up until that point the system shall ensure that whenever variable_3 is active the value of variable_2 does not exceed variable_5. For example in an autonomous vehicle this means that once the engine power output variable_1 surpasses the efficiency threshold variable_5 the control unit must have maintained that whenever the traction control flag variable_3 is set the wheel torque variable_2 stays below or equal to variable_5.,(variable_3 → (variable_2 ≤ variable_5)) S (variable_1 > variable_5),H(((variable_3) -> (variable_2 <= variable_5)) S (variable_1 > variable_5)),True
19/19,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been less than or equal to variable_5 throughout the entire past operation of the robot drive controller.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
20/20,Whenever variable_3 is active the system must ensure that variable_1 has always been less than or equal to variable_5 at every moment up to the present. For example in an autonomous drone this means that if variable_3 is triggered indicating a critical safety mode then the recorded altitude variable_1 must never have exceeded the permitted altitude threshold variable_5 during the entire flight history.,(variable_3 → H(variable_1 ≤ variable_5)),H ( variable_3 → H ( variable_1 ≤ variable_5 ) ),True
21/21,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout its previous operation. For instance the flight control robot must guarantee that if variable_3 indicates a safety override active then variable_2 such as engine pressure must never have exceeded variable_5 which defines the maximum allowable threshold during all earlier operation time.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
22/22,Whenever variable_3 becomes true the system shall ensure that variable_2 has always remained less than or equal to variable_5 in all prior states. For example in an automated drone control system this means that if variable_3 is triggered the recorded altitude represented by variable_2 must not have exceeded the safety limit defined by variable_5 at any earlier time.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
23/23,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the previously recorded operation history of the autonomous vehicle controller.,(variable_3 → H (variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
23/24,As long as variable_1 has been lower than variable_5 the system must ensure that whenever variable_3 becomes active the value of variable_2 is equal to or greater than variable_5. For example the flight control robot should only allow thrust adjustment when the altitude variable_1 has previously remained below the safety threshold variable_5 and at those times the engine output variable_2 must not drop below variable_5 whenever the engine control signal variable_3 is engaged.,(variable_3 → (variable_2 ≥ variable_5)) S (variable_1 < variable_5),H((variable_1 < variable_5) -> (variable_3 -> (variable_2 >= variable_5))),False
24/25,Whenever variable_3 becomes true the system must ensure that variable_1 has always been greater than or equal to variable_5 in all previous moments of operation. For example in an autonomous drone this ensures that if variable_3 indicates safe altitude mode has been triggered then variable_1 which could represent current altitude must have been consistently higher than variable_5 which could represent terrain elevation throughout the entire flight history up to that point.,(variable_3 → H (variable_1 ≥ variable_5)),(variable_3 → H(variable_1 ≥ variable_5)),True
25/26,Whenever variable_3 becomes true the system shall ensure that variable_2 has always remained less than or equal to variable_5 at all times in the past. For example in an autonomous aircraft this requirement means that if variable_3 indicates that the plane is ready for landing then variable_2 representing descent rate must have consistently stayed below or equal to variable_5 which defines the safe threshold throughout the approach history.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
26/27,The system shall always ensure that whenever variable_3 is active variable_6 shall never exceed variable_5. For example in an autonomous aircraft control unit this means that if variable_3 indicates that altitude stabilization is enabled the measured climb rate variable_6 must always remain at or below the commanded climb limit variable_5 during all operation.,H( variable_3 → (variable_6 ≤ variable_5) ),H(variable_3 -> (variable_6 <= variable_5)),True
27/28,Whenever variable_3 becomes true the system shall ensure that variable_2 has always remained less than or equal to variable_5 in all prior operation periods of the robot.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
28/29,Whenever variable_3 becomes true the system shall ensure that variable_2 has always remained less than or equal to variable_5 throughout the entire operation history. For instance in an autonomous vehicle this means that if variable_3 indicates an active braking mode then variable_2 which could represent vehicle_speed must never have exceeded variable_5 which could represent the safe_speed_limit during any previous moment of the driving session.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
28/30,As long as in the previous step variable_1 was less than or equal to variable_6 the system shall ensure that whenever variable_3 becomes active the value of variable_2 shall not fall below variable_5 For example when the autonomous drone reports variable_1 less than or equal to variable_6 during its last status update the control software must guarantee that if variable_3 indicates a flight correction then variable_2 remains greater than or equal to variable_5,(variable_3 → (variable_2 ≥ variable_5)) S (Y(variable_1 ≤ variable_6)),H((Y(variable_1 <= variable_6)) -> (variable_3 -> (variable_2 >= variable_5))),False
29/31,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 in all previous moments. For example when the drone switches variable_3 on this confirms that throughout its entire flight up to that instant variable_2 never exceeded variable_5.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
30/32,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the entire previous operation period. For example on an autonomous drone this would mean that as soon as variable_3 is triggered the recorded speed variable_2 must never have exceeded the permitted limit variable_5 in any earlier moment.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
31/33,Whenever variable_3 becomes true the system must ensure that variable_2 has always remained less than or equal to variable_5 throughout the entire prior operation period. For instance in a robotic arm control sequence this means that if variable_3 indicates the arm is active then variable_2 which may represent the arm’s torque must never have exceeded variable_5 the allowed torque limit at any time before that moment.,(variable_3 → H(variable_2 ≤ variable_5)),H(variable_3 -> H(variable_2 <= variable_5)),True
32/34,The system shall always ensure that if variable_3 is active and at that time variable_2 does not exceed variable_5 then variable_6 shall remain greater than or equal to zero to guarantee safe operation of the automated vehicle control.,H((variable_3 → (variable_2 ≤ variable_5)) → (variable_6 ≥ 0)),H((variable_3 ∧ variable_2 ≤ variable_5) → (variable_6 ≥ 0)),True
33/35,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout its entire previous operation. For example the control software in an autonomous drone must verify that whenever variable_3 is triggered the recorded value of variable_2 has never exceeded variable_5 during all earlier flight phases.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
34/36,At all times in system operation it must always be true that if variable_3 is active then variable_2 shall not exceed variable_5. This ensures for example that in an autonomous aircraft the value represented by variable_2 stays within the permitted threshold variable_5 whenever variable_3 is engaged.,H( variable_3 → (variable_2 ≤ variable_5) ),H(variable_3 -> variable_2 <= variable_5),True
35/37,The system shall ensure that at all times if variable_3 is active then the value of variable_2 shall not exceed the value of variable_5. For example during the operation of the autonomous vehicle control unit when variable_3 indicates that the vehicle is in motion the sensor reading represented by variable_2 shall always remain less than or equal to variable_5 which defines the maximum permitted threshold.,H( variable_3 → (variable_2 ≤ variable_5) ),H(variable_3 → (variable_2 ≤ variable_5)),True
36/38,Whenever variable_3 is active the system must guarantee that variable_2 has always remained less than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this would ensure that if variable_3 indicates flight stability mode is engaged then variable_2 which could represent tilt angle must never have exceeded variable_5 which could represent its safe threshold at any time before.,(variable_3 → H(variable_2 ≤ variable_5)),variable_3 -> H(variable_2 <= variable_5),True
37/39,Whenever variable_3 becomes true the system shall guarantee that variable_2 has always stayed less than or equal to variable_5 during all past operation periods. For example in the control software of an autonomous drone this means that if variable_3 indicates a safety trigger the recorded value of variable_2 such as altitude error must never have exceeded variable_5 at any prior time.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
38/40,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been greater than or equal to variable_5 at all times in the past. For instance in an autonomous aircraft control module if variable_3 indicates that the cruise mode is engaged this condition makes sure that variable_2 which represents altitude has never fallen below variable_5 representing the minimum safe altitude before cruise mode activation.,(variable_3 → H(variable_2 ≥ variable_5)),(variable_3 → H(variable_2 ≥ variable_5)),True
39/41,Whenever variable_3 becomes true the system must ensure that variable_6 has always been less than or equal to variable_5 in all previous moments of operation. For example in an automated drone this means that if variable_3 is triggered by a flight control event then the recorded variable_6 such as altitude must never have exceeded the corresponding threshold stored in variable_5 at any earlier time.,(variable_3 → H(variable_6 ≤ variable_5)),(variable_3 → H(variable_6 ≤ variable_5)),True
40/42,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the entire period leading up to that moment. For instance in an autonomous cargo drone this means that if variable_3 is triggered to indicate cargo release the control software must guarantee that variable_2 which could represent altitude never exceeded variable_5 the maximum safe height at any earlier time.,(variable_3 → H(variable_2 <= variable_5)),H( variable_3 -> H(variable_2 <= variable_5) ),True
41/43,The system shall always ensure that whenever variable_3 is active the value of variable_2 shall be greater than or equal to variable_5. For example in an autonomous drone this means that every time variable_3 indicates flight stabilization mode the drone must continuously maintain variable_2 such as thrust output at a level not lower than variable_5 to guarantee proper lift and balance.,H( variable_3 → (variable_2 ≥ variable_5) ),H (variable_3 → (variable_2 ≥ variable_5)),True
42/44,Whenever variable_3 becomes true the system must ensure that throughout all past moments variable_6 has always been less than or equal to variable_5 at every point in time. For instance if an autonomous vehicle detects variable_3 as an alert condition then it must verify that in all previous operation cycles variable_6 did not exceed variable_5.,(variable_3 → H(variable_6 ≤ variable_5)),(variable_3 → H(variable_6 ≤ variable_5)),True
43/45,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been less than or equal to variable_5 throughout all earlier operation time. For instance in a flight control system this would mean that if variable_3 indicates landing mode activation the recorded variable_2 representing descent rate must never have exceeded the reference limit variable_5 during the prior flight phase.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
44/46,Whenever variable_3 is active the system must ensure that variable_6 has always remained less than or equal to variable_5 throughout all previous operation time. This can represent for example a flight control unit where variable_3 indicates that the autopilot is engaged and the system guarantees that variable_6 which could be the aircraft speed never exceeded the permitted threshold variable_5 during the entire time leading up to activation.,(variable_3 → H(variable_6 ≤ variable_5)),(variable_3 → H(variable_6 ≤ variable_5)),True
45/47,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 in all previous operation steps. For example the robot controller should only allow variable_3 to activate if the historical record shows variable_2 never exceeded variable_5 during its recent tasks.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
46/48,Whenever variable_3 becomes true the system must confirm that variable_2 has always remained less than or equal to variable_5 throughout all earlier operation times. For instance in an autonomous aircraft this could mean that if variable_3 indicates a landing request has been activated the flight controller must ensure that the altitude signal variable_2 has never exceeded the safe altitude limit variable_5 during the entire preceding flight.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
46/49,The system shall always ensure that whenever variable_3 is active the value of variable_2 never exceeds variable_5 and at the same time whenever variable_4 is active the value of variable_6 exactly matches variable_1. For example in a robotic arm controller this means that when a safety threshold represented by variable_3 is triggered the arm speed represented by variable_2 shall not go above the allowed maximum variable_5 and when a precision mode represented by variable_4 is enabled the reference position variable_6 shall perfectly follow the target position variable_1.,H((variable_3 → (variable_2 ≤ variable_5)) ∧ (variable_4 → (variable_6 = variable_1))),H((variable_3 -> variable_2 <= variable_5) && (variable_4 -> variable_6 = variable_1)),False
47/50,The system shall ensure that at all times whenever variable_3 is active the value of variable_2 shall not exceed variable_5. For example in the flight control software the moment variable_3 indicates that the autopilot is engaged the control signal represented by variable_2 must always remain less than or equal to the safety threshold defined by variable_5.,H( variable_3 → (variable_2 ≤ variable_5) ),H (variable_3 → (variable_2 ≤ variable_5)),True
48/51,Whenever variable_3 becomes true the system must ensure that variable_2 has always remained less than or equal to variable_5 throughout its past operation. For example in an automated drone control module if variable_3 indicates that the drone is entering landing mode then variable_2 which could represent the current descent speed must have consistently stayed within the allowed limit defined by variable_5 during the entire preceding flight time.,(variable_3 → H(variable_2 ≤ variable_5)),H( variable_3 → H(variable_2 ≤ variable_5) ),True
49/52,Whenever variable_3 becomes true the system must guarantee that variable_6 has always been less than or equal to variable_5 in all previous moments of operation. In a robotic assembly line this could mean that if variable_3 indicates a critical motion command then variable_6 representing arm speed must have continuously stayed below or equal to variable_5 representing the allowed speed threshold at all earlier times.,(variable_3 → H(variable_6 ≤ variable_5)),H((variable_3) -> H(variable_6 <= variable_5)),True
50/53,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the past period of operation. For example if a robot enters its precision control mode indicated by variable_3 the recorded value of variable_2 such as arm torque must never have exceeded variable_5 at any earlier time.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
51/54,The system must have always operated so that ever since variable_1 was greater than variable_6 it has continuously ensured that whenever variable_3 was active the value of variable_2 did not exceed variable_5. For example in the aircraft control computer since variable_1 exceeded variable_6 representing engine temperature over threshold the logic must guarantee that variable_3 being true corresponds to the actuator demand variable_2 remaining less than or equal to variable_5 representing the permitted limit.,H((variable_3 → (variable_2 ≤ variable_5)) S (variable_1 > variable_6)),H((variable_3 -> (variable_2 <= variable_5)) S (variable_1 > variable_6)),True
51/55,Whenever variable_1 has most recently been greater than variable_6 the system shall ensure that until that moment it has always been true that if variable_3 was active then variable_2 was greater than or equal to variable_5. For instance in an automated air‑traffic control system this means that after the last time the altitude sensor variable_1 exceeded the safety threshold variable_6 the control logic must guarantee that during all previous operation periods whenever the emergency flag variable_3 was set the aircraft state variable_2 stayed at or above the minimum allowed stability margin variable_5.,(variable_3 → (variable_2 ≥ variable_5)) S (O (variable_1 > variable_6)),((variable_1 > variable_6) S ((variable_3 -> (variable_2 >= variable_5)) H True)),False
52/56,Whenever variable_3 becomes true the system must guarantee that throughout all past operation periods variable_2 has never exceeded variable_5. For example in an automated inspection robot this means that if variable_3 indicates a detected fault then in every previous cycle the monitored value variable_2 must have remained within the safe range defined by variable_5.,(variable_3 → H(variable_2 ≤ variable_5)),variable_3 → H(variable_2 ≤ variable_5),True
52/57,From the moment variable_1 becomes less than variable_6 and continuing afterward the system shall ensure that whenever variable_3 is active the value of variable_2 shall always be greater than or equal to variable_5. For example in an automated aircraft control system once the altitude sensor variable_1 drops below the safety threshold variable_6 the control software must guarantee that as long as that condition has been reached each time variable_3 is engaged the actuator pressure variable_2 remains at or above the reference level variable_5.,(variable_3 → (variable_2 ≥ variable_5)) S (variable_1 < variable_6),H(((variable_1 < variable_6) S true) → H(variable_3 → (variable_2 ≥ variable_5))),False
53/58,The system shall ensure that at all times if variable_3 is active then variable_2 shall not exceed variable_5. For example in the aircraft control software this means that whenever variable_3 indicates the altitude control mode is engaged the system must guarantee that variable_2 which represents current altitude never rises above the safety limit specified by variable_5.,H( variable_3 → (variable_2 ≤ variable_5) ),H (variable_3 → (variable_2 ≤ variable_5)),True
54/59,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been greater than or equal to variable_5 during all previous operation time. For example in an automated drone a control process may rely on this rule to confirm that variable_2 which could represent engine thrust had never dropped below variable_5 the minimum required level before variable_3 is triggered.,(variable_3 → H(variable_2 ≥ variable_5)),(variable_3 → H(variable_2 ≥ variable_5)),True
55/60,Whenever variable_3 becomes true the system shall ensure that throughout the entire past operation variable_2 has always been less than or equal to variable_5. For instance if variable_3 indicates that the aircraft enters landing mode then variable_2 representing approach speed must have never exceeded variable_5 which defines the safe approach speed limit during the flight history.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
55/61,From the moment when variable_1 becomes greater than variable_5 and continuing afterward the system shall ensure that whenever variable_3 is active the value of variable_2 shall not exceed variable_5.    For instance in a flight control system this would mean that after the aircraft speed represented by variable_1 first surpasses the threshold indicated by variable_5 the control logic must continuously maintain the rule that whenever variable_3 signals an altitude correction in progress the climb rate variable_2 must stay below or equal to variable_5.,(variable_3 → (variable_2 ≤ variable_5)) S (variable_1 > variable_5),H( ((variable_1 > variable_5) S true) → H(variable_3 → (variable_2 ≤ variable_5)) ),False
56/62,The system shall ensure that at all times whenever variable_3 is active the value of variable_2 shall not exceed variable_5. This requirement applies continuously during operation for example when the autonomous vehicle adjusts its speed or position based on sensor feedback.,H( variable_3 → (variable_2 ≤ variable_5) ),H (variable_3 → (variable_2 ≤ variable_5)),True
57/63,Whenever variable_3 becomes true the system must ensure that variable_2 has always been greater than or equal to variable_5 in all previous moments of operation. In an autonomous aircraft this means that if variable_3 indicates a stability control check the onboard computer must verify that variable_2 which represents altitude margin has consistently stayed above variable_5 the minimum safe threshold during prior flight conditions.,(variable_3 → H(variable_2 ≥ variable_5)),(variable_3 → H(variable_2 ≥ variable_5)),True
58/64,Whenever variable_3 becomes true the system must guarantee that variable_2 has always been less than or equal to variable_5 in all prior moments. For instance in an autonomous drone controller this means that if variable_3 is triggered the drone software must confirm that variable_2 never exceeded variable_5 in its previous operation history ensuring consistent safety limits.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
59/65,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been less than or equal to variable_5 during all previous operations of the autonomous vehicle.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
60/66,At all times in the operation the system shall ensure that whenever variable_3 is active the value of variable_2 shall be greater than or equal to variable_5 to maintain correct performance of the automated process.,H( variable_3 → (variable_2 ≥ variable_5) ),H(variable_3 -> (variable_2 >= variable_5)),True
60/67,Whenever variable_1 has been greater than variable_2 the system shall ensure that up to that point whenever variable_3 was active the value of variable_6 has always been greater than or equal to variable_5. In the context of an autonomous flight control system this could mean that once the aircraft has entered a state where variable_1 exceeds variable_2 such as an increased thrust mode all previous periods where variable_3 was true correspond to times when the measured variable_6 remained at least as high as variable_5 ensuring proper balance between engine performance and altitude control.,(variable_3 → (variable_6 ≥ variable_5)) S (variable_1 > variable_2),H((variable_1 > variable_2) → H(variable_3 → (variable_6 ≥ variable_5))),False
61/68,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been less than or equal to variable_5 throughout the entire operation history up to that point. For example in an autonomous vehicle control unit this means that if variable_3 indicates an emergency override the recorded value of variable_2 representing wheel torque must never have exceeded variable_5 representing the predefined safe torque limit at any time before the override is triggered.,(variable_3 → H(variable_2 ≤ variable_5)),H( variable_3 → H(variable_2 ≤ variable_5) ),True
62/69,Whenever variable_3 becomes true the system must ensure that variable_2 has always remained less than or equal to variable_5 at all times before that moment. For instance in an autonomous drone this means that if variable_3 indicates the drone is ready to engage a precise maneuver then variable_2 which could represent current altitude must have never exceeded variable_5 the permitted altitude limit during the entire preceding flight.,(variable_3 → H(variable_2 ≤ variable_5)),H( variable_3 → H(variable_2 ≤ variable_5) ),True
63/70,Whenever variable_3 becomes true the system must ensure that variable_2 has always been greater than or equal to variable_5 at all previous times. For example if this controls an autonomous drone then whenever variable_3 indicates a landing command the flight controller must confirm that variable_2 which could represent altitude has never dropped below variable_5 which might represent the minimum safe height during the prior flight.,(variable_3 → H(variable_2 ≥ variable_5)),H(variable_3 → H(variable_2 ≥ variable_5)),True
64/71,Whenever variable_3 becomes true the system must ensure that variable_6 has always been less than or equal to variable_5 at all previous times. For instance if this rule is applied to a flight control unit it would mean that whenever variable_3 is triggered the controller confirms that in all past moments the measured value variable_6 never exceeded the allowed threshold variable_5.,(variable_3 → H(variable_6 ≤ variable_5)),H((variable_3) -> H(variable_6 <= variable_5)),True
65/72,Whenever variable_3 becomes true the system must ensure that variable_2 has always remained less than or equal to variable_5 throughout the entire previous period of operation. This means in a robotic inspection drone or autonomous car controller if condition variable_3 is detected the recorded data must confirm that variable_2 never exceeded variable_5 in any earlier moment.,(variable_3 → H(variable_2 ≤ variable_5)),H( variable_3 → H(variable_2 ≤ variable_5) ),True
66/73,The system shall always ensure that whenever variable_3 has been active variable_6 does not exceed variable_2. For example a flight control computer shall guarantee that whenever variable_3 indicates that the landing mode is engaged variable_6 which may represent descent rate shall never be greater than variable_2 which indicates the safe threshold.,H( variable_3 → (variable_6 ≤ variable_2) ),H (variable_3 → (variable_6 ≤ variable_2)),True
67/74,Whenever variable_3 is active the system must ensure that variable_1 has always remained less than or equal to variable_5 throughout the entire past period of operation of the automated unit. This guarantees that the robot or vehicle has never exceeded the allowed threshold defined by variable_5 up to the moment when variable_3 occurs.,(variable_3 → H(variable_1 ≤ variable_5)),(variable_3 → H(variable_1 ≤ variable_5)),True
68/75,If variable_3 becomes true then at that moment it must be guaranteed that variable_2 has always been less than or equal to variable_5 up to that point in time. For example in a flight control system this means that if variable_3 is triggered indicating the plane is switching to landing mode then variable_2 which could represent current descent rate must never have exceeded variable_5 which represents safe descent rate during the entire approach.,(variable_3 → H(variable_2 ≤ variable_5)),variable_3 → H(variable_2 ≤ variable_5),True
69/76,At all operational times if variable_3 becomes true and that means variable_2 must not exceed variable_5 then the system shall ensure variable_6 always stays greater than or equal to zero ensuring safe operating conditions for the robotic arm during continuous motion.,H((variable_3 → (variable_2 ≤ variable_5)) → (variable_6 ≥ 0)),H(((variable_3 ∧ (variable_2 ≤ variable_5)) → (variable_6 ≥ 0))),True
70/77,Whenever variable_3 becomes true the system must ensure that variable_2 has always been greater than or equal to variable_5 throughout the entire period leading up to that moment. For instance in an automated drone control system this means that if variable_3 indicates a critical altitude alert then variable_2 which might represent current altitude must have consistently stayed above the threshold defined by variable_5 before the alert was triggered.,(variable_3 → H(variable_2 ≥ variable_5)),H(variable_3 → H(variable_2 ≥ variable_5)),True
71/78,Whenever variable_3 becomes true the system must ensure that throughout all previous operation time the value of variable_6 has never exceeded variable_2. For instance in an automated aircraft control unit if variable_3 indicates that the auxiliary power system is enabled the controller must confirm that variable_6 which represents power load has always remained within the threshold defined by variable_2.,(variable_3 → H(variable_6 ≤ variable_2)),(variable_3 → H(variable_6 ≤ variable_2)),True
