Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
4/11,When the ventilator is operating in PCVMode and the RMButton has just been pressed after previously being inactive the system shall ensure that during the next inspiratoryPhaseEnd event either RM is active or the condition (PCVMode and RMButton) remains true until the RMButton is released. This behavior shall hold consistently for every occurrence of PCVMode and RMButton activation so that each time the operator initiates recruitment maneuver mode the ventilator maintains RM or the combined PCVMode and RMButton state until the maneuver is properly completed and the RMButton is released.,((H (((! (PCVMode & RMButton)) & (Y (PCVMode & RMButton))) -> (Y (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton))))))) -> (RM | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))) S (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton))))))) -> (RM | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))) & ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton))))))))) & (((! ((! (PCVMode & RMButton)) & (Y (PCVMode & RMButton)))) S ((! ((! (PCVMode & RMButton)) & (Y (PCVMode & RMButton)))) & ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))) -> (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton))))))) -> (RM | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))) S (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton))))))) -> (RM | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))) & ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))))),H(((PCVMode ∧ RMButton ∧ Y(¬RMButton)) → ((RM ∨ (PCVMode ∧ RMButton)) S (inspiratoryPhaseEnd ∧ ¬RMButton)))),False
4/12,When the aircraft control computer enters SelfTestMode from a non‑test state the system shall ensure that during the entire period of SelfTestMode the testPSExpPass testPSExpFail or testPSExpSkip indicators are continuously active until SelfTestMode ends. If the system has not just entered SelfTestMode then this condition shall still hold so that at no time during SelfTestMode is there a period when none of testPSExpPass testPSExpFail or testPSExpSkip are active.,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! ((testPSExpPass | testPSExpFail) | testPSExpSkip)) S ((! ((testPSExpPass | testPSExpFail) | testPSExpSkip)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! ((testPSExpPass | testPSExpFail) | testPSExpSkip)) S ((! ((testPSExpPass | testPSExpFail) | testPSExpSkip)) & (SelfTestMode & (Z (! SelfTestMode)))))))),H( SelfTestMode → (testPSExpPass ∨ testPSExpFail ∨ testPSExpSkip) ),False
4/13,If at any time alarmSettingsChanged becomes true after previously being false then the system shall record this event by setting logAlarmSettings to true unless there is no earlier system history available. This requirement ensures that every change in the alarm configuration of the autonomous drone is properly logged whenever such a change occurs.,(H ((Y (alarmSettingsChanged & (Z (! alarmSettingsChanged)))) -> (logAlarmSettings | (! (Y TRUE))))),(H(alarmSettingsChanged → (Y(¬alarmSettingsChanged) → logAlarmSettings))),False
4/14,Whenever the ventilator switches from PCVMode to another mode the system shall ensure that any previous inspiratoryPhaseEnd event that occurred while PSVModeSelected was active leads to the ventilator continuing to operate in either ventilating and PSVMode or returning to PCVMode until PCVMode has been fully exited. The system shall maintain this behavior consistently throughout operation so that transitions between PCVMode and PSVMode preserve correct ventilation control and no phase change occurs without the ventilator being in a valid mode.,((H (((! PCVMode) & (Y PCVMode)) -> (Y (((Y ((inspiratoryPhaseEnd & PSVModeSelected) & ((Y (! (inspiratoryPhaseEnd & PSVModeSelected))) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) S (((Y ((inspiratoryPhaseEnd & PSVModeSelected) & ((Y (! (inspiratoryPhaseEnd & PSVModeSelected))) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode)))))))) & (((! ((! PCVMode) & (Y PCVMode))) S ((! ((! PCVMode) & (Y PCVMode))) & (PCVMode & (Z (! PCVMode))))) -> (((Y ((inspiratoryPhaseEnd & PSVModeSelected) & ((Y (! (inspiratoryPhaseEnd & PSVModeSelected))) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) S (((Y ((inspiratoryPhaseEnd & PSVModeSelected) & ((Y (! (inspiratoryPhaseEnd & PSVModeSelected))) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode))))))),H(((PCVMode ∧ ¬Y(PCVMode)) → H(((inspiratoryPhaseEnd ∧ PSVModeSelected) → O((ventilating ∧ PSVMode) ∨ PCVMode))))),False
4/15,Whenever the ventilator operates in PCVMode or PSVMode and the inspiratoryPauseButton is pressed after previously being released the system shall ensure that the inspiratoryPause is active and both inValveClose and outValveClose are engaged during the pause. This condition shall hold from the moment the inspiratoryPauseButton is pressed until it is released again. The requirement applies only within the inspiratory phase and after the inspiratoryPhaseEnd signal has not yet occurred. If the inspiratoryPauseButton is not pressed or the ventilator is not in PCVMode or PSVMode the system shall not enforce the inspiratoryPause or valve closure.,((H (((! ((PCVMode | PSVMode) & inspiratoryPauseButton)) & (Y ((PCVMode | PSVMode) & inspiratoryPauseButton))) -> (Y (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton))))))) -> ((inspiratoryPauseButton -> ((inspiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))) S (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton))))))) -> ((inspiratoryPauseButton -> ((inspiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))) & (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton))))))))) & (((! ((! ((PCVMode | PSVMode) & inspiratoryPauseButton)) & (Y ((PCVMode | PSVMode) & inspiratoryPauseButton)))) S ((! ((! ((PCVMode | PSVMode) & inspiratoryPauseButton)) & (Y ((PCVMode | PSVMode) & inspiratoryPauseButton)))) & (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))) -> (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton))))))) -> ((inspiratoryPauseButton -> ((inspiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))) S (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton))))))) -> ((inspiratoryPauseButton -> ((inspiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))) & (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))))),H(((inspiratoryPhase ∧ ¬inspiratoryPhaseEnd ∧ (PCVMode ∨ PSVMode) ∧ inspiratoryPauseButton ∧ O(¬inspiratoryPauseButton)) → (inspiratoryPause ∧ inValveClose ∧ outValveClose)) S (¬inspiratoryPauseButton)),False
5/16,Whenever the system operates in PCVMode the controller shall ensure that breathingCycleTime equals one divided by RR_PCV and that ExpiratoryTime equals breathingCycleTime divided by one plus ItoE_PCV.,(H (PCVMode -> ((breathingCycleTime = (1 / RR_PCV)) & (ExpiratoryTime = (breathingCycleTime / (1 + ItoE_PCV)))))),H(PCVMode → (breathingCycleTime = 1/RR_PCV ∧ ExpiratoryTime = breathingCycleTime/(1 + ItoE_PCV))),True
5/17,The ventilator control software shall ensure that whenever PCVMode is active; each time a breathingCycleDone signal occurs or a patientBreathingRequest is detected; a new breathingCycleStart shall be initiated. This condition shall hold continuously during operation.,(H (PCVMode -> ((breathingCycleDone | patientBreathingRequest) -> breathingCycleStart))),H((PCVMode) → ((breathingCycleDone ∨ patientBreathingRequest) → O(breathingCycleStart))),False
6/18,The system shall ensure that whenever RM is active; the outValveClose signal remains true and the inValveOpen signal remains true at all times during operation.,(H (RM -> (outValveClose & inValveOpen))),H ( RM → (outValveClose ∧ inValveOpen) ),True
7/19,The system shall ensure that whenever StartUpMode is active; it is never the case that powerOff becomes true while powerButton is false. In other words; during StartUpMode; the robot must not turn off unless the power button has been pressed.,(H ((H (! (powerOff & (! powerButton)))) | (! StartUpMode))),H ( StartUpMode → ¬( powerOff ∧ ¬powerButton ) ),True
7/20,Requirement:   For the aircraft control computer; whenever the system transitions into StartUpMode; it shall ensure that defaultParamsLoaded becomes true before StartUpMode is exited. The system shall not remain in StartUpMode without having defaultParamsLoaded set. This condition must hold for every occurrence of StartUpMode throughout the operation history of the aircraft.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (! ((! defaultParamsLoaded) S ((! defaultParamsLoaded) & (StartUpMode & (Z (! StartUpMode))))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (! ((! defaultParamsLoaded) S ((! defaultParamsLoaded) & (StartUpMode & (Z (! StartUpMode)))))))),H( StartUpMode → ( defaultParamsLoaded S ¬StartUpMode ) ),False
8/21,At all times; if FailSafeMode is active; then patientSafe must be true. This means the medical device shall always ensure that whenever it enters FailSafeMode; the patient remains safe.,(H (FailSafeMode -> patientSafe)),H(FailSafeMode → patientSafe),True
8/22,Whenever the aircraft control computer transitions into StartUpMode from a previous state where StartUpMode was not active the system shall ensure that checkCommsGUI has been successfully verified before or at the same time as the transition occurs. Once StartUpMode is active the system shall not report checkCommsGUI as inactive for any period that overlaps with the time when StartUpMode was entered from a non active state.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (! ((! checkCommsGUI) S ((! checkCommsGUI) & (StartUpMode & (Z (! StartUpMode))))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (! ((! checkCommsGUI) S ((! checkCommsGUI) & (StartUpMode & (Z (! StartUpMode)))))))),H(((StartUpMode ∧ Y(¬StartUpMode)) → (checkCommsGUI ∨ Y(checkCommsGUI))) ∧ (StartUpMode → H(StartUpMode → checkCommsGUI))),False
8/23,When the aircraft control computer exits SelfTestMode after having been in SelfTestMode in the previous cycle it shall ensure that during the entire period of SelfTestMode the variables selfTestPassed or selfTestFailed were set before leaving that mode. In other words whenever SelfTestMode is active and then transitions to inactive the system must not leave SelfTestMode without having recorded either selfTestPassed or selfTestFailed. This condition shall hold for every occurrence of SelfTestMode throughout operation.,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! (selfTestPassed | selfTestFailed)) S ((! (selfTestPassed | selfTestFailed)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! (selfTestPassed | selfTestFailed)) S ((! (selfTestPassed | selfTestFailed)) & (SelfTestMode & (Z (! SelfTestMode)))))))),H(((SelfTestMode & Y(SelfTestMode)) & ¬SelfTestMode) → O((selfTestPassed ∨ selfTestFailed) S SelfTestMode)),False
8/24,When the aircraft control system transitions from StartUpMode to normal operation the system shall verify that if pressureSensorRetries has reached at least 5 and either pressureSensorConnFailure or pressureSensorError has occurred then the system shall either enter FailSafeMode or remain in StartUpMode until StartUpMode has been exited. This condition shall hold consistently throughout system operation so that any time the system leaves StartUpMode after repeated pressure sensor connection failures or errors it either activates FailSafeMode or stays in StartUpMode until the startup phase is properly completed.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (((Y (((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)) & ((Y (! ((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)))) | (StartUpMode & (Z (! StartUpMode)))))) -> (FailSafeMode | (StartUpMode & (Z (! StartUpMode))))) S (((Y (((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)) & ((Y (! ((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)))) | (StartUpMode & (Z (! StartUpMode)))))) -> (FailSafeMode | (StartUpMode & (Z (! StartUpMode))))) & (StartUpMode & (Z (! StartUpMode)))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (((Y (((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)) & ((Y (! ((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)))) | (StartUpMode & (Z (! StartUpMode)))))) -> (FailSafeMode | (StartUpMode & (Z (! StartUpMode))))) S (((Y (((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)) & ((Y (! ((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)))) | (StartUpMode & (Z (! StartUpMode)))))) -> (FailSafeMode | (StartUpMode & (Z (! StartUpMode))))) & (StartUpMode & (Z (! StartUpMode))))))),H(((Y(StartUpMode) & ¬StartUpMode) & (pressureSensorRetries≥5 & (pressureSensorConnFailure | pressureSensorError))) → (FailSafeMode | (StartUpMode S ¬StartUpMode))),False
8/25,When the aircraft control system transitions from StartUpMode to normal operation the system shall verify that if pressureSensorRetries has reached 5 or more and either pressureSensorConnFailure or pressureSensorError has occurred then the system shall either enter FailSafeMode or remain in StartUpMode until the previous StartUpMode condition is cleared. This requirement shall hold for every startup sequence so that any repeated pressure sensor connection failure or error during startup always results in activation of FailSafeMode or retention in StartUpMode until the fault condition is no longer present.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (((Y (((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)) & ((Y (! ((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)))) | (StartUpMode & (Z (! StartUpMode)))))) -> (FailSafeMode | (StartUpMode & (Z (! StartUpMode))))) S (((Y (((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)) & ((Y (! ((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)))) | (StartUpMode & (Z (! StartUpMode)))))) -> (FailSafeMode | (StartUpMode & (Z (! StartUpMode))))) & (StartUpMode & (Z (! StartUpMode)))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (((Y (((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)) & ((Y (! ((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)))) | (StartUpMode & (Z (! StartUpMode)))))) -> (FailSafeMode | (StartUpMode & (Z (! StartUpMode))))) S (((Y (((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)) & ((Y (! ((pressureSensorRetries >= 5) & (pressureSensorConnFailure | pressureSensorError)))) | (StartUpMode & (Z (! StartUpMode)))))) -> (FailSafeMode | (StartUpMode & (Z (! StartUpMode))))) & (StartUpMode & (Z (! StartUpMode))))))),H(((Y StartUpMode ∧ ¬StartUpMode) → H(((pressureSensorRetries ≥ 5 ∧ (pressureSensorConnFailure ∨ pressureSensorError)) → (FailSafeMode ∨ (StartUpMode S ¬StartUpMode)))))),False
8/26,The ventilator shall ensure that whenever inspiratoryPhase is active; outValveClose is true; and the following conditions hold:   If PCVMode is active and apnea is not present; then P_insp shall be equal to P_inspPCV.   If PSVMode is active; then P_insp shall be equal to P_inspPSV.   If PCVMode is active and apnea is present; then P_insp shall be equal to P_inspAP.   This behavior shall be maintained at all times during operation.,(H (inspiratoryPhase -> (((outValveClose & ((PCVMode & (! apnea)) -> (P_insp = P_inspPCV))) & (PSVMode -> (P_insp = P_inspPSV))) & ((PCVMode & apnea) -> (P_insp = P_inspAP))))),H((inspiratoryPhase ∧ outValveClose) → (((PCVMode ∧ ¬apnea) → (P_insp = P_inspPCV)) ∧ (PSVMode → (P_insp = P_inspPSV)) ∧ ((PCVMode ∧ apnea) → (P_insp = P_inspAP)))),False
