Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
0/1,FUN.6.5,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! ((testOxygenSensorPass | testOxygenSensorFail) | testOxygenSensorSkip)) S ((! ((testOxygenSensorPass | testOxygenSensorFail) | testOxygenSensorSkip)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! ((testOxygenSensorPass | testOxygenSensorFail) | testOxygenSensorSkip)) S ((! ((testOxygenSensorPass | testOxygenSensorFail) | testOxygenSensorSkip)) & (SelfTestMode & (Z (! SelfTestMode)))))))),(SelfTestMode ∧ SelfTestProcedure) S OxygenSensorCalibrated,False
0/1,FUN.6.6,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) S ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) S ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) & (SelfTestMode & (Z (! SelfTestMode)))))))),(SelfTestMode ∧ SelfTestProcedure) S LocalAlarmsFunctional,False
0/1,FUN.7,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) S (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) & (SelfTestMode & (Z (! SelfTestMode)))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) S (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) & (SelfTestMode & (Z (! SelfTestMode))))))),(SelfTestFailed → (Alarm ∧ ¬OtherOperationsAllowed)),False
0/1,FUN.8,(H ((logParams & saveLog) & loadLog)),(SystemOn ∧ ¬PowerButton) S (ParametersLogged ∧ ParametersSaved ∧ ParametersLoaded),False
0/1,FUN.8.5,(H ((user = operator) -> (! eraseLog))),H(¬EraseAlarmLog),False
0/1,FUN.8.6,(H ((Y (ventilatorSettingsChanged & (Z (! ventilatorSettingsChanged)))) -> (logVentilatorSettings | (! (Y TRUE))))),O(ChangeVentilatorSettings → LogChange),False
0/1,FUN.8.7,(H ((Y (alarmSettingsChanged & (Z (! alarmSettingsChanged)))) -> (logAlarmSettings | (! (Y TRUE))))),O(ChangeAlarmSettings → LogChange),False
0/1,FUN.8.8,(H ((Y (patientChanged & (Z (! patientChanged)))) -> (logPatientChange | (! (Y TRUE))))),O(ChangePatient → LogChange),False
0/1,FUN.8.9,(H ((Y (powerSupplyChanged & (Z (! powerSupplyChanged)))) -> (logPowerSupply | (! (Y TRUE))))),O(PowerSourceChange → LogChange),False
0/1,FUN.8.10,(H ((Y (preUseCheckDone & (Z (! preUseCheckDone)))) -> (logPreUseCheck | (! (Y TRUE))))),O(PreUseCheckResult → LogChange),False
0/1,FUN.8.11,(H logO2SensorUse),O(OxygenSensorActiveUse → LogDurationLogged),False
0/1,FUN.8.12,(H ((logVentilationParams & logAlarmParams) & logCalibrationParams)),O((VentilationParametersSet ∧ AlarmParametersSet ∧ CalibrationParametersSet) → ParametersLogged),False
0/1,FUN.9,(H ((Y (selfTestPassed & (Z (! selfTestPassed)))) -> (((startMonitoring & startReportingHealthParams) & StandbyMode) | (! (Y TRUE))))),(SelfTestComplete ∧ ConfigurationsLoaded) S (Monitoring ∧ ReportingHealthParameters),False
0/1,FUN.10,((H (! StartUpDone)) | (! ((! (newPatient | resumeVentilation)) S ((! (newPatient | resumeVentilation)) & (StartUpDone & (Z (! StartUpDone))))))),(StartUpComplete) S (UserSelectsNewPatient ∨ GUIResumeRequest),False
0/1,FUN.10.1,((H (! newPatient)) | (! ((! ((patientAttributesEntered & SelfTestMode) & ((((((testPowerSwitchPass & testLeaksPass) & testFL2Pass) & testPSExpPass) & testOxygenSensorPass) & testAlarmsPass) -> selfTestPassed))) S ((! ((patientAttributesEntered & SelfTestMode) & ((((((testPowerSwitchPass & testLeaksPass) & testFL2Pass) & testPSExpPass) & testOxygenSensorPass) & testAlarmsPass) -> selfTestPassed))) & (newPatient & (Z (! newPatient))))))),(NewPatientSelected → (PatientAttributesEntered ∧ SelfTestStepsCompleted)),False
0/1,FUN.10.2,(H ((Y (resumeVentilation & (Z (! resumeVentilation)))) -> (loadLastParams | (! (Y TRUE))))),(GUIResumeRequest → (CalibrationLoaded ∧ AlarmThresholdsLoaded ∧ VentilationParametersLoaded)),False
0/1,FUN.10.3,((H (! resumeVentilation)) | (! ((! ((SelfTestMode & ((((((testPowerSwitchPass | testPowerSwitchSkip) & (testLeaksPass | testLeaksSkip)) & (testFL2Pass | testFL2Skip)) & (testPSExpPass | testPSExpSkip)) & (testOxygenSensorPass | testOxygenSensorSkip)) & (testAlarmsPass | testAlarmsSkip))) -> selfTestPassed)) S ((! ((SelfTestMode & ((((((testPowerSwitchPass | testPowerSwitchSkip) & (testLeaksPass | testLeaksSkip)) & (testFL2Pass | testFL2Skip)) & (testPSExpPass | testPSExpSkip)) & (testOxygenSensorPass | testOxygenSensorSkip)) & (testAlarmsPass | testAlarmsSkip))) -> selfTestPassed)) & (resumeVentilation & (Z (! resumeVentilation))))))),(GUIResumeRequest → (SelfTestStepsOptional)),False
0/1,FUN.10.4,(H ((Y (selfTestPassed & (Z (! selfTestPassed)))) -> (StandbyMode | (! (Y TRUE))))),(SelfTestStepsCompleted) S StandbyMode,False
0/1,FUN.10.5,(H (StandbyMode -> (ventilationOff & ventilationParamsAdjustable))),(StandbyMode → (¬VentValve ∧ ParametersAdjustable ∧ ¬PatientDetected)),False
0/1,FUN.10.6,"((H ((O[0,15] (off & (Z (! off)))) -> ((H (! off)) | resumeVentilation))) & (H ((O[16,16] ((off & (Z (! off))) & resumeVentilation)) -> (O[0,15] ((! (Y TRUE)) | (! resumeVentilation))))))",((PowerOffDuration > 15min) → ¬GUIResumeRequest),False
0/1,FUN.11,(H (GBPS <= 5.2)),(SystemOn → (OxygenLevel ≤ 5.2bar ∧ AirSupply)),False
0/1,FUN.13,(H (measureRR & displayRR)),O(BreathCount → BreathingRateDisplayed),False
0/1,FUN.14,(H (measureO2_PRC_ & displayO2_PRC_)),O(OxygenLevel → OxygenPercentageDisplayed),False
0/1,FUN.15,(H measurePSins),O(PressureSensor → VentilatorPressureDisplayed),False
0/1,FUN.16,(H (measureTV & displayTV)),O(FlowSensor → TidalVolumeDisplayed),False
0/1,FUN.17,(H (measureF11 & displayF11)),O(FlowSensor → FlowDisplayed),False
0/1,FUN.18,(H ((enableLeakCompensation -> leakCompensation) | (! leakCompensation))),(LeakCompensationFeature → ¬EnabledByDefault),False
0/1,FUN.18.1,(H ((enableLeakCompensation -> leakCompensation) & (disableLeakCompensation -> ((! leakCompensation) & (! enableLeakCompensation))))),O(GUIEnableLeakCompensation ∨ GUIDisableLeakCompensation),False
0/1,FUN.18.2,(H ((Y ((leakCompensationEnable & MinPEEPAtmAnalyzer) & (Z (! (leakCompensationEnable & MinPEEPAtmAnalyzer))))) -> (leakCompensationActive | (! (Y TRUE))))),(LeakCompensationEnabled → MinPEEPAlarm),False
0/1,FUN.20,(H (PCVMode -> ((breathingCycleTime = (1 / RR_PCV)) & (ExpiratoryTime = (breathingCycleTime / (1 + ItoE_PCV)))))),(PCVMode → (BreathingCycleDefinedByPinspPCV ∧ RRPCV ∧ I_EPCV)),False
0/1,FUN.21,(H (PCVMode -> ((breathingCycleDone | patientBreathingRequest) -> breathingCycleStart))),(PCVMode → (BreathingCycleStart ↔ (ExpiratoryPhaseEnd ∨ PatientRequest))),False
0/1,FUN.21.1,(H ((Y ((inspiratoryPressure < InhaleTriggerSensitivityPCV) & (Z (! (inspiratoryPressure < InhaleTriggerSensitivityPCV))))) -> (breathingCycleStart | (! (Y TRUE))))),(BreathingCycleStart ↔ PressureDropAboveITS),False
0/1,FUN.21.2,(H ((Y (patientBreathTrigger & (Z (! patientBreathTrigger)))) -> (breathingTimerReset | (! (Y TRUE))))),(PatientTrigger → TimerReset),False
0/1,FUN.22,((H (((! PCVMode) & (Y PCVMode)) -> (Y (((Y (RMButton & ((Y (! RMButton)) | (PCVMode & (Z (! PCVMode)))))) -> (RM | (PCVMode & (Z (! PCVMode))))) S (((Y (RMButton & ((Y (! RMButton)) | (PCVMode & (Z (! PCVMode)))))) -> (RM | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode)))))))) & (((! ((! PCVMode) & (Y PCVMode))) S ((! ((! PCVMode) & (Y PCVMode))) & (PCVMode & (Z (! PCVMode))))) -> (((Y (RMButton & ((Y (! RMButton)) | (PCVMode & (Z (! PCVMode)))))) -> (RM | (PCVMode & (Z (! PCVMode))))) S (((Y (RMButton & ((Y (! RMButton)) | (PCVMode & (Z (! PCVMode)))))) -> (RM | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode))))))),(PCVMode ∧ GUIRecruitmentCommand → RecruitmentManeuver),False
0/1,FUN.23,((H (((! PCVMode) & (Y PCVMode)) -> (Y (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode)))))))) & (((! ((! PCVMode) & (Y PCVMode))) S ((! ((! PCVMode) & (Y PCVMode))) & (PCVMode & (Z (! PCVMode))))) -> (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode))))))),(PCVMode ∧ VentilationOn ∧ GUIChangeToPSV → PSVMode),False
0/1,FUN.23.1,((H (((! PCVMode) & (Y PCVMode)) -> (Y (((! PSVModeSelected) S ((! PSVModeSelected) & (PCVMode & (Z (! PCVMode))))) | (! ((! confirmPSVParameters) S ((! confirmPSVParameters) & (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))))))))) & (((! ((! PCVMode) & (Y PCVMode))) S ((! ((! PCVMode) & (Y PCVMode))) & (PCVMode & (Z (! PCVMode))))) -> (((! PSVModeSelected) S ((! PSVModeSelected) & (PCVMode & (Z (! PCVMode))))) | (! ((! confirmPSVParameters) S ((! confirmPSVParameters) & (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode))))))))))),(GUIChangeToPSV → (PSVParametersConfirmed ∧ ¬SwitchUntilConfirmed)),False
0/1,FUN.23.2,(H (PCVMode -> (((confirmPSVParameters & PSVMode) | (! (confirmPSVParameters & PCVMode))) & ventilating))),(PSVParametersConfirmed ∧ EndOfPCVInspiration → PSVMode),False
0/1,FUN.23.3,((H (((! PCVMode) & (Y PCVMode)) -> (Y (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode)))))))) & (((! ((! PCVMode) & (Y PCVMode))) S ((! ((! PCVMode) & (Y PCVMode))) & (PCVMode & (Z (! PCVMode))))) -> (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode))))))),(PSVMode → (PressureDropAboveITSPSV → InspirationStart)),False
0/1,FUN.25,((H (((! PSVMode) & (Y PSVMode)) -> (Y (((Y ((inspiratoryPressure < InhaleTriggerSensitivityPSV) & ((Y (! (inspiratoryPressure < InhaleTriggerSensitivityPSV))) | (PSVMode & (Z (! PSVMode)))))) -> (breathingCycleStart | (PSVMode & (Z (! PSVMode))))) S (((Y ((inspiratoryPressure < InhaleTriggerSensitivityPSV) & ((Y (! (inspiratoryPressure < InhaleTriggerSensitivityPSV))) | (PSVMode & (Z (! PSVMode)))))) -> (breathingCycleStart | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode)))))))) & (((! ((! PSVMode) & (Y PSVMode))) S ((! ((! PSVMode) & (Y PSVMode))) & (PSVMode & (Z (! PSVMode))))) -> (((Y ((inspiratoryPressure < InhaleTriggerSensitivityPSV) & ((Y (! (inspiratoryPressure < InhaleTriggerSensitivityPSV))) | (PSVMode & (Z (! PSVMode)))))) -> (breathingCycleStart | (PSVMode & (Z (! PSVMode))))) S (((Y ((inspiratoryPressure < InhaleTriggerSensitivityPSV) & ((Y (! (inspiratoryPressure < InhaleTriggerSensitivityPSV))) | (PSVMode & (Z (! PSVMode)))))) -> (breathingCycleStart | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode))))))),(PSVMode → (InspiratoryFlow < ExpiratoryTriggerSensitivity * PeakFlow → ExpirationStart)),False
0/1,FUN.26,((H (((! PSVMode) & (Y PSVMode)) -> (Y (((Y ((F11 < ExpiratoryTriggerSensitivity) & ((Y (! (F11 < ExpiratoryTriggerSensitivity))) | (PSVMode & (Z (! PSVMode)))))) -> (expirationPhaseStart | (PSVMode & (Z (! PSVMode))))) S (((Y ((F11 < ExpiratoryTriggerSensitivity) & ((Y (! (F11 < ExpiratoryTriggerSensitivity))) | (PSVMode & (Z (! PSVMode)))))) -> (expirationPhaseStart | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode)))))))) & (((! ((! PSVMode) & (Y PSVMode))) S ((! ((! PSVMode) & (Y PSVMode))) & (PSVMode & (Z (! PSVMode))))) -> (((Y ((F11 < ExpiratoryTriggerSensitivity) & ((Y (! (F11 < ExpiratoryTriggerSensitivity))) | (PSVMode & (Z (! PSVMode)))))) -> (expirationPhaseStart | (PSVMode & (Z (! PSVMode))))) S (((Y ((F11 < ExpiratoryTriggerSensitivity) & ((Y (! (F11 < ExpiratoryTriggerSensitivity))) | (PSVMode & (Z (! PSVMode)))))) -> (expirationPhaseStart | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode))))))),(PSVMode → (¬NewBreathWithinApneaLag → ApneaDetected)),False
0/1,FUN.27,((H (((! PSVMode) & (Y PSVMode)) -> (Y (((Y ((breathingTime >= apneaLagTime) & ((Y (! (breathingTime >= apneaLagTime))) | (PSVMode & (Z (! PSVMode)))))) -> (apnea | (PSVMode & (Z (! PSVMode))))) S (((Y ((breathingTime >= apneaLagTime) & ((Y (! (breathingTime >= apneaLagTime))) | (PSVMode & (Z (! PSVMode)))))) -> (apnea | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode)))))))) & (((! ((! PSVMode) & (Y PSVMode))) S ((! ((! PSVMode) & (Y PSVMode))) & (PSVMode & (Z (! PSVMode))))) -> (((Y ((breathingTime >= apneaLagTime) & ((Y (! (breathingTime >= apneaLagTime))) | (PSVMode & (Z (! PSVMode)))))) -> (apnea | (PSVMode & (Z (! PSVMode))))) S (((Y ((breathingTime >= apneaLagTime) & ((Y (! (breathingTime >= apneaLagTime))) | (PSVMode & (Z (! PSVMode)))))) -> (apnea | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode))))))),(ApneaDetected → Alarm),False
0/1,FUN.27.1,(H ((Y (apnea & (Z (! apnea)))) -> (apneaAlarm | (! (Y TRUE))))),(ApneaDetected → (SwitchToPCV ∧ RRAP ∧ PinspAP ∧ I_EAP=1:2)),False
0/1,FUN.27.2,(H ((Y (apnea & (Z (! apnea)))) -> ((((PCVMode & (RR = RR_AP)) & (P_insp = P_inspAP)) & (ItoE = ItoE_AP)) | (! (Y TRUE))))),((PCVMode ∨ PSVMode) ∧ ExpiratoryPhaseEnd ∧ ExpiratoryPauseButton → ExpiratoryPause ≤ 60s),False
0/1,FUN.28,(H ((H (! (expiratoryPauseButton & ExpiratoryPhaseEnd))) | (((! buttonUnPressOr60Seconds) S ((! buttonUnPressOr60Seconds) & ((expiratoryPauseButton & ExpiratoryPhaseEnd) & (Z (! (expiratoryPauseButton & ExpiratoryPhaseEnd)))))) -> ((expirationPhaseEnd & inValveClose) & outValveClose)))),((PCVMode ∨ PSVMode) ∧ InspiratoryPhaseEnd ∧ InspiratoryPauseButton → InspiratoryPause ≤ 40s),False
0/1,FUN.29,"((H (((! inspiratoryPauseButton) & (Y inspiratoryPauseButton)) -> (Y (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) S (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))))) & (((! ((! inspiratoryPauseButton) & (Y inspiratoryPauseButton))) S ((! ((! inspiratoryPauseButton) & (Y inspiratoryPauseButton))) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton))))) -> (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) S (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))))",H(OperationSequenceFollowsFigure2_1),False
0/1,FUN.30,(H (StartUpMode -> (((newPatient -> ((SelfTestMode & (! newPatient)) -> StandbyMode)) & SelfTestMode) -> (((selfTestPassed -> StandbyMode) & StandbyMode) -> (((startPCV -> ((PCVMode & startPSV) -> ((PSVMode & runSelfTest) -> SelfTestMode))) & error) -> ((FailSafeMode & powerOff) -> off)))))),H(SystemState → SafeForPatient),False
0/1,FUN.31,(H patientSafe),(ControllerFailure → (PatientCanInhale ∧ PatientCanExhale)),False
0/1,FUN.32,(H (FailSafeMode -> patientSafe)),(PowerFailure → (PatientCanInhale ∧ PatientCanExhale)),False
0/1,FUN.33,(H ((Y (powerFailure & (Z (! powerFailure)))) -> (patientSafe | (! (Y TRUE))))),(GasSupplyFailure → (PatientCanInhale ∧ PatientCanExhale)),False
0/1,FUN.34,(H ((Y (gasSupplyFailure & (Z (! gasSupplyFailure)))) -> (patientSafe | (! (Y TRUE))))),(ExternalPowerFailure → InternalPowerActiveFor120min),False
0/1,FUN.37,"(H ((O[0,120] (powerFailure & (Z (! powerFailure)))) -> ((H (! powerFailure)) | (! off))))",(ParameterOutOfRange → Alarm),False
0/1,FUN.38.1,(H ((Y (((param_V > paramMax_V) | (param_V < paramMin_V)) & (Z (! ((param_V > paramMax_V) | (param_V < paramMin_V)))))) -> (paramAlarm_V | (! (Y TRUE))))),(BeforeVentilationStart → UserPromptForAlarmThresholds),False
0/1,FUN.39,((H (((((PSVMode | PCVMode) & (Z (! (PSVMode | PCVMode)))) & (Z (H (! (PSVMode | PCVMode))))) & (Y TRUE)) -> (Y (O enterAlarmThresholds)))) & ((H (! (((PSVMode | PCVMode) & (Z (! (PSVMode | PCVMode)))) & (Z (H (! (PSVMode | PCVMode))))))) -> (O enterAlarmThresholds))),((PressureSensor > MaxPinsp) → (InspiratoryPhaseTruncated ∧ ExpirationStart)),False
0/1,FUN.40,(H ((Y ((P_insp > MaxP_insp) & (Z (! (P_insp > MaxP_insp))))) -> ((inspiratoryPhaseEnd & expirationPhaseStart) | (! (Y TRUE))))),((GUIFailure ∨ ¬GUIConnected) → (HighPriorityAlarm ∧ VentilationContinues)),False
