Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
1/1,FUN.6.5,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! ((testOxygenSensorPass | testOxygenSensorFail) | testOxygenSensorSkip)) S ((! ((testOxygenSensorPass | testOxygenSensorFail) | testOxygenSensorSkip)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! ((testOxygenSensorPass | testOxygenSensorFail) | testOxygenSensorSkip)) S ((! ((testOxygenSensorPass | testOxygenSensorFail) | testOxygenSensorSkip)) & (SelfTestMode & (Z (! SelfTestMode)))))))),O(SelfTestProcedure ∧ OxygenSensorCalibrated),True
1/1,FUN.6.6,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) S ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) S ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) & (SelfTestMode & (Z (! SelfTestMode)))))))),O(SelfTestProcedure ∧ LocalAlarmsFunctional),True
1/1,FUN.7,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) S (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) & (SelfTestMode & (Z (! SelfTestMode)))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) S (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) & (SelfTestMode & (Z (! SelfTestMode))))))),O(SelfTestFailed → (Alarm ∧ ¬OtherOperationsAllowed)),True
1/1,FUN.8,(H ((logParams & saveLog) & loadLog)),O(LogParameters ∧ SaveBeforePowerOff ∧ LoadOnStartup),True
1/1,FUN.8.5,(H ((user = operator) -> (! eraseLog))),H(¬EraseAlarmLog),True
1/1,FUN.8.6,(H ((Y (ventilatorSettingsChanged & (Z (! ventilatorSettingsChanged)))) -> (logVentilatorSettings | (! (Y TRUE))))),O(LogChange(VentilatorSettings)),True
1/1,FUN.8.7,(H ((Y (alarmSettingsChanged & (Z (! alarmSettingsChanged)))) -> (logAlarmSettings | (! (Y TRUE))))),O(LogChange(AlarmSettings)),True
1/1,FUN.8.8,(H ((Y (patientChanged & (Z (! patientChanged)))) -> (logPatientChange | (! (Y TRUE))))),O(LogChange(PatientAttributes)),True
1/1,FUN.8.9,(H ((Y (powerSupplyChanged & (Z (! powerSupplyChanged)))) -> (logPowerSupply | (! (Y TRUE))))),O(LogChange(PowerSource)),True
1/1,FUN.8.10,(H ((Y (preUseCheckDone & (Z (! preUseCheckDone)))) -> (logPreUseCheck | (! (Y TRUE))))),O(LogPreUseCheckResults),True
1/1,FUN.8.11,(H logO2SensorUse),O(LogO2SensorUsage),True
1/1,FUN.8.12,(H ((logVentilationParams & logAlarmParams) & logCalibrationParams)),O(LogVentilationParameters ∧ LogAlarmParameters ∧ LogCalibrationParameters),True
1/1,FUN.9,(H ((Y (selfTestPassed & (Z (! selfTestPassed)))) -> (((startMonitoring & startReportingHealthParams) & StandbyMode) | (! (Y TRUE))))),O(SelfTestComplete ∧ ConfigLoaded → StartMonitoring ∧ ReportHealthParameters),True
1/1,FUN.10,((H (! StartUpDone)) | (! ((! (newPatient | resumeVentilation)) S ((! (newPatient | resumeVentilation)) & (StartUpDone & (Z (! StartUpDone))))))),O(StartUpComplete → (UserSelectsNewPatient ∨ UserSelectsResumeVentilation)),True
1/1,FUN.10.1,((H (! newPatient)) | (! ((! ((patientAttributesEntered & SelfTestMode) & ((((((testPowerSwitchPass & testLeaksPass) & testFL2Pass) & testPSExpPass) & testOxygenSensorPass) & testAlarmsPass) -> selfTestPassed))) S ((! ((patientAttributesEntered & SelfTestMode) & ((((((testPowerSwitchPass & testLeaksPass) & testFL2Pass) & testPSExpPass) & testOxygenSensorPass) & testAlarmsPass) -> selfTestPassed))) & (newPatient & (Z (! newPatient))))))),O(NewPatientSelected → (EnterPatientAttributes ∧ SelfTestMandatory)),True
1/1,FUN.10.2,(H ((Y (resumeVentilation & (Z (! resumeVentilation)))) -> (loadLastParams | (! (Y TRUE))))),O(ResumeVentilationSelected → LoadLastCalibration ∧ LoadLastAlarms ∧ LoadLastVentilationParameters),True
1/1,FUN.10.3,((H (! resumeVentilation)) | (! ((! ((SelfTestMode & ((((((testPowerSwitchPass | testPowerSwitchSkip) & (testLeaksPass | testLeaksSkip)) & (testFL2Pass | testFL2Skip)) & (testPSExpPass | testPSExpSkip)) & (testOxygenSensorPass | testOxygenSensorSkip)) & (testAlarmsPass | testAlarmsSkip))) -> selfTestPassed)) S ((! ((SelfTestMode & ((((((testPowerSwitchPass | testPowerSwitchSkip) & (testLeaksPass | testLeaksSkip)) & (testFL2Pass | testFL2Skip)) & (testPSExpPass | testPSExpSkip)) & (testOxygenSensorPass | testOxygenSensorSkip)) & (testAlarmsPass | testAlarmsSkip))) -> selfTestPassed)) & (resumeVentilation & (Z (! resumeVentilation))))))),O(ResumeVentilationSelected → (SelfTestStepsOptional)),True
1/1,FUN.10.4,(H ((Y (selfTestPassed & (Z (! selfTestPassed)))) -> (StandbyMode | (! (Y TRUE))))),O(SelfTestStepsComplete → ProceedToStandby),True
1/1,FUN.10.5,(H (StandbyMode -> (ventilationOff & ventilationParamsAdjustable))),O(StandbyMode → (¬Ventilation ∧ AdjustableParameters)),True
1/1,FUN.10.6,"((H ((O[0,15] (off & (Z (! off)))) -> ((H (! off)) | resumeVentilation))) & (H ((O[16,16] ((off & (Z (! off))) & resumeVentilation)) -> (O[0,15] ((! (Y TRUE)) | (! resumeVentilation))))))",O(PowerOffDuration>15min → ¬ResumeVentilationSelectable),True
1/1,FUN.11,(H (GBPS <= 5.2)),O(ConnectToGasSupply ∧ AcceptPressure≤5.2bar),True
1/1,FUN.13,(H (measureRR & displayRR)),O(MeasureAndDisplay(BreathingRate)),True
1/1,FUN.14,(H (measureO2_PRC_ & displayO2_PRC_)),O(MeasureAndDisplay(OxygenPercentage)),True
1/1,FUN.15,(H measurePSins),O(Measure(VentilatorPressure)),True
1/1,FUN.16,(H (measureTV & displayTV)),O(MeasureAndDisplay(TidalVolume)),True
1/1,FUN.17,(H (measureF11 & displayF11)),O(MeasureAndDisplay(FlowPerCycle)),True
1/1,FUN.18,(H ((enableLeakCompensation -> leakCompensation) | (! leakCompensation))),O(LeakCompensationFeature ∧ ¬EnabledByDefault),True
1/1,FUN.18.1,(H ((enableLeakCompensation -> leakCompensation) & (disableLeakCompensation -> ((! leakCompensation) & (! enableLeakCompensation))))),O(UserCanToggle(LeakCompensation)),True
1/1,FUN.18.2,(H ((Y ((leakCompensationEnable & MinPEEPAtmAnalyzer) & (Z (! (leakCompensationEnable & MinPEEPAtmAnalyzer))))) -> (leakCompensationActive | (! (Y TRUE))))),O(LeakCompensationEnabled → ActivatedByMinPEEPAlarm),True
1/1,FUN.20,(H (PCVMode -> ((breathingCycleTime = (1 / RR_PCV)) & (ExpiratoryTime = (breathingCycleTime / (1 + ItoE_PCV)))))),"O(PCVMode → DefineCycleBy(PinspPCV, RRPCV, I:EPCV))",True
1/1,FUN.21,(H (PCVMode -> ((breathingCycleDone | patientBreathingRequest) -> breathingCycleStart))),O(PCVMode → (NewCycleInitiatedAfterCycleEnd ∨ PatientRequestDuringExpiration)),True
1/1,FUN.21.1,(H ((Y ((inspiratoryPressure < InhaleTriggerSensitivityPCV) & (Z (! (inspiratoryPressure < InhaleTriggerSensitivityPCV))))) -> (breathingCycleStart | (! (Y TRUE))))),O(NewCycleInitiatedBy(PressureDrop>InhaleTriggerSensitivity)),True
1/1,FUN.21.2,(H ((Y (patientBreathTrigger & (Z (! patientBreathTrigger)))) -> (breathingTimerReset | (! (Y TRUE))))),O(PatientBreathTrigger → ResetCycleTimer),True
1/1,FUN.22,((H (((! PCVMode) & (Y PCVMode)) -> (Y (((Y (RMButton & ((Y (! RMButton)) | (PCVMode & (Z (! PCVMode)))))) -> (RM | (PCVMode & (Z (! PCVMode))))) S (((Y (RMButton & ((Y (! RMButton)) | (PCVMode & (Z (! PCVMode)))))) -> (RM | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode)))))))) & (((! ((! PCVMode) & (Y PCVMode))) S ((! ((! PCVMode) & (Y PCVMode))) & (PCVMode & (Z (! PCVMode))))) -> (((Y (RMButton & ((Y (! RMButton)) | (PCVMode & (Z (! PCVMode)))))) -> (RM | (PCVMode & (Z (! PCVMode))))) S (((Y (RMButton & ((Y (! RMButton)) | (PCVMode & (Z (! PCVMode)))))) -> (RM | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode))))))),O(PCVMode ∧ UserPressesRMButton → StartRecruitmentManeuver),True
1/1,FUN.23,((H (((! PCVMode) & (Y PCVMode)) -> (Y (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode)))))))) & (((! ((! PCVMode) & (Y PCVMode))) S ((! ((! PCVMode) & (Y PCVMode))) & (PCVMode & (Z (! PCVMode))))) -> (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((ventilating & PSVMode) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode))))))),O(PCVMode ∧ ChangeModeCommandFromGUI → SwitchToPSV),True
1/1,FUN.23.1,((H (((! PCVMode) & (Y PCVMode)) -> (Y (((! PSVModeSelected) S ((! PSVModeSelected) & (PCVMode & (Z (! PCVMode))))) | (! ((! confirmPSVParameters) S ((! confirmPSVParameters) & (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))))))))) & (((! ((! PCVMode) & (Y PCVMode))) S ((! ((! PCVMode) & (Y PCVMode))) & (PCVMode & (Z (! PCVMode))))) -> (((! PSVModeSelected) S ((! PSVModeSelected) & (PCVMode & (Z (! PCVMode))))) | (! ((! confirmPSVParameters) S ((! confirmPSVParameters) & (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode))))))))))),O(PCVtoPSVInitiated → (ConfirmPSVParametersBeforeSwitch ∧ ContinuePCVUntilConfirmed)),True
1/1,FUN.23.2,(H (PCVMode -> (((confirmPSVParameters & PSVMode) | (! (confirmPSVParameters & PCVMode))) & ventilating))),O(PCVtoPSVSwitchOccursAtEndOfInspiration),True
1/1,FUN.23.3,((H (((! PCVMode) & (Y PCVMode)) -> (Y (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode)))))))) & (((! ((! PCVMode) & (Y PCVMode))) S ((! ((! PCVMode) & (Y PCVMode))) & (PCVMode & (Z (! PCVMode))))) -> (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode))))))),O(PSVMode → (CycleInitiatedBy(PressureDrop>InhaleTriggerSensitivity))),True
1/1,FUN.25,((H (((! PSVMode) & (Y PSVMode)) -> (Y (((Y ((inspiratoryPressure < InhaleTriggerSensitivityPSV) & ((Y (! (inspiratoryPressure < InhaleTriggerSensitivityPSV))) | (PSVMode & (Z (! PSVMode)))))) -> (breathingCycleStart | (PSVMode & (Z (! PSVMode))))) S (((Y ((inspiratoryPressure < InhaleTriggerSensitivityPSV) & ((Y (! (inspiratoryPressure < InhaleTriggerSensitivityPSV))) | (PSVMode & (Z (! PSVMode)))))) -> (breathingCycleStart | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode)))))))) & (((! ((! PSVMode) & (Y PSVMode))) S ((! ((! PSVMode) & (Y PSVMode))) & (PSVMode & (Z (! PSVMode))))) -> (((Y ((inspiratoryPressure < InhaleTriggerSensitivityPSV) & ((Y (! (inspiratoryPressure < InhaleTriggerSensitivityPSV))) | (PSVMode & (Z (! PSVMode)))))) -> (breathingCycleStart | (PSVMode & (Z (! PSVMode))))) S (((Y ((inspiratoryPressure < InhaleTriggerSensitivityPSV) & ((Y (! (inspiratoryPressure < InhaleTriggerSensitivityPSV))) | (PSVMode & (Z (! PSVMode)))))) -> (breathingCycleStart | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode))))))),O(PSVMode → (ExpirationStartsWhen(Flow<ETS*PeakFlow))),True
1/1,FUN.26,((H (((! PSVMode) & (Y PSVMode)) -> (Y (((Y ((F11 < ExpiratoryTriggerSensitivity) & ((Y (! (F11 < ExpiratoryTriggerSensitivity))) | (PSVMode & (Z (! PSVMode)))))) -> (expirationPhaseStart | (PSVMode & (Z (! PSVMode))))) S (((Y ((F11 < ExpiratoryTriggerSensitivity) & ((Y (! (F11 < ExpiratoryTriggerSensitivity))) | (PSVMode & (Z (! PSVMode)))))) -> (expirationPhaseStart | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode)))))))) & (((! ((! PSVMode) & (Y PSVMode))) S ((! ((! PSVMode) & (Y PSVMode))) & (PSVMode & (Z (! PSVMode))))) -> (((Y ((F11 < ExpiratoryTriggerSensitivity) & ((Y (! (F11 < ExpiratoryTriggerSensitivity))) | (PSVMode & (Z (! PSVMode)))))) -> (expirationPhaseStart | (PSVMode & (Z (! PSVMode))))) S (((Y ((F11 < ExpiratoryTriggerSensitivity) & ((Y (! (F11 < ExpiratoryTriggerSensitivity))) | (PSVMode & (Z (! PSVMode)))))) -> (expirationPhaseStart | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode))))))),O(PSVMode → CheckApneaWithinLagTime),True
1/1,FUN.27,((H (((! PSVMode) & (Y PSVMode)) -> (Y (((Y ((breathingTime >= apneaLagTime) & ((Y (! (breathingTime >= apneaLagTime))) | (PSVMode & (Z (! PSVMode)))))) -> (apnea | (PSVMode & (Z (! PSVMode))))) S (((Y ((breathingTime >= apneaLagTime) & ((Y (! (breathingTime >= apneaLagTime))) | (PSVMode & (Z (! PSVMode)))))) -> (apnea | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode)))))))) & (((! ((! PSVMode) & (Y PSVMode))) S ((! ((! PSVMode) & (Y PSVMode))) & (PSVMode & (Z (! PSVMode))))) -> (((Y ((breathingTime >= apneaLagTime) & ((Y (! (breathingTime >= apneaLagTime))) | (PSVMode & (Z (! PSVMode)))))) -> (apnea | (PSVMode & (Z (! PSVMode))))) S (((Y ((breathingTime >= apneaLagTime) & ((Y (! (breathingTime >= apneaLagTime))) | (PSVMode & (Z (! PSVMode)))))) -> (apnea | (PSVMode & (Z (! PSVMode))))) & (PSVMode & (Z (! PSVMode))))))),O(ApneaDetected → TriggerApneaAlarm),True
1/1,FUN.27.1,(H ((Y (apnea & (Z (! apnea)))) -> (apneaAlarm | (! (Y TRUE))))),"O(ApneaDetected → SwitchToPCVBackup(RRAP, PinspAP, I:EAP=1:2))",True
1/1,FUN.27.2,(H ((Y (apnea & (Z (! apnea)))) -> ((((PCVMode & (RR = RR_AP)) & (P_insp = P_inspAP)) & (ItoE = ItoE_AP)) | (! (Y TRUE))))),O((PCVMode ∨ PSVMode) ∧ ExpiratoryPauseButtonPressed → ExpiratoryPause≤60s),True
1/1,FUN.28,(H ((H (! (expiratoryPauseButton & ExpiratoryPhaseEnd))) | (((! buttonUnPressOr60Seconds) S ((! buttonUnPressOr60Seconds) & ((expiratoryPauseButton & ExpiratoryPhaseEnd) & (Z (! (expiratoryPauseButton & ExpiratoryPhaseEnd)))))) -> ((expirationPhaseEnd & inValveClose) & outValveClose)))),O((PCVMode ∨ PSVMode) ∧ InspiratoryPauseButtonPressed → InspiratoryPause≤40s),True
1/1,FUN.29,"((H (((! inspiratoryPauseButton) & (Y inspiratoryPauseButton)) -> (Y (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) S (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))))) & (((! ((! inspiratoryPauseButton) & (Y inspiratoryPauseButton))) S ((! ((! inspiratoryPauseButton) & (Y inspiratoryPauseButton))) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton))))) -> (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) S (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) & (inspiratoryPauseButton & (Z (! inspiratoryPauseButton)))))))",H(OperationSequenceFollowsFigure2_1),True
1/1,FUN.30,(H (StartUpMode -> (((newPatient -> ((SelfTestMode & (! newPatient)) -> StandbyMode)) & SelfTestMode) -> (((selfTestPassed -> StandbyMode) & StandbyMode) -> (((startPCV -> ((PCVMode & startPSV) -> ((PSVMode & runSelfTest) -> SelfTestMode))) & error) -> ((FailSafeMode & powerOff) -> off)))))),H(SystemStateAlwaysSafeForPatient),True
1/1,FUN.31,(H patientSafe),O(WorstCaseFailure → SafeBreathingState),True
1/1,FUN.32,(H (FailSafeMode -> patientSafe)),O(PowerFailure → SafeBreathingState),True
1/1,FUN.33,(H ((Y (powerFailure & (Z (! powerFailure)))) -> (patientSafe | (! (Y TRUE))))),O(GasSupplyFailure → SafeBreathingState),True
1/1,FUN.34,(H ((Y (gasSupplyFailure & (Z (! gasSupplyFailure)))) -> (patientSafe | (! (Y TRUE))))),O(InternalPowerAvailableFor≥120minAfterExternalFailure),True
1/1,FUN.37,"(H ((O[0,120] (powerFailure & (Z (! powerFailure)))) -> ((H (! powerFailure)) | (! off))))",O(ParameterOutOfRange → Alarm),True
1/1,FUN.38.1,(H ((Y (((param_V > paramMax_V) | (param_V < paramMin_V)) & (Z (! ((param_V > paramMax_V) | (param_V < paramMin_V)))))) -> (paramAlarm_V | (! (Y TRUE))))),O(BeforeVentilationStart → PromptUserForAlarmThresholds),True
1/1,FUN.39,((H (((((PSVMode | PCVMode) & (Z (! (PSVMode | PCVMode)))) & (Z (H (! (PSVMode | PCVMode))))) & (Y TRUE)) -> (Y (O enterAlarmThresholds)))) & ((H (! (((PSVMode | PCVMode) & (Z (! (PSVMode | PCVMode)))) & (Z (H (! (PSVMode | PCVMode))))))) -> (O enterAlarmThresholds))),O(PressureExceeded → TruncateInspiration ∧ StartExpiration),True
1/1,FUN.40,(H ((Y ((P_insp > MaxP_insp) & (Z (! (P_insp > MaxP_insp))))) -> ((inspiratoryPhaseEnd & expirationPhaseStart) | (! (Y TRUE))))),O((GUIFailure ∨ ¬GUIConnected) → (HighPriorityAlarm ∧ VentilationContinues)),True
1/1,FUN.41,(H ((Y ((GUIFailure | (! GUIConnected)) & (Z (! (GUIFailure | (! GUIConnected)))))) -> ((ventilating & highPriorityAlarm) | (! (Y TRUE))))),H(ControllerModesDefined),True
1/1,CONT.1,CONT20: (H (PCVMode -> ((breathingCycleTime = (1 / RR_PCV)) & (ExpiratoryTime = (breathingCycleTime / (1 + ItoE_PCV)))))),O(StartUpMode → (InitializeDefaults ∧ CheckMemory ∧ CheckControllerCommunication)),True
